470203,Testing Polynomials over General Fields.,2004
470889,Strong Lower Bounds for Approximating Distribution Support Size and the Distinct Elements Problem.,2007
471169,Testing Properties of Sparse Images.,2010
606507,Testing Acyclicity of Directed Graphs in Sublinear Time.,2000
608333,A Quasi-Polynomial Time Partition Oracle for Graphs with an Excluded Minor.,2013
608334,Testing Similar Means.,2012
950718,On the possibilities and limitations of pseudodeterministic algorithms.,2013
950719,On Sample-Based Testers.,2015
950779,Testing Properties of Collections of Distributions.,2011
1230988,The Power of Amnesia.,1993
1306310,Algorithmic Aspects of Property Testing in the Dense Graphs Model.,2010
1315123,Improved Testing Algorithms for Monotonicity.,1999
1437321,Testing equivalence between distributions using conditional samples.,2014
1438229,Counting Stars and Other Small Subgraphs in Sublinear Time.,2010
1439075,A near-optimal sublinear-time algorithm for approximating the minimum vertex cover size.,2012
1439224,Exponentially Improved Algorithms and Lower Bounds for Testing Signed Majorities.,2013
1460161,The Power of a Pebble: Exploring and Mapping Directed Graphs.,1998
1460934,Efficient learning of typical finite automata from random walks.,1993
1461066,On proximity oblivious testing.,2009
1461067,Property Testing in Bounded Degree Graphs.,1997
1461068,A Sublinear Bipartiteness Tester for Bunded Degree Graphs.,1998
1461069,Chinese Remaindering with Errors.,1999
1461644,On randomized one-round communication complexity.,1995
1535705,Finding a Dense-Core in Jellyfish Graphs.,2007
1620855,Property Testing in Bounded Degree Graphs.,2002
1620861,On the Benefits of Adaptivity in Property Testing of Dense Graphs.,2010
1621614,Sublinear Algorithms for Approximating String Compressibility.,2013
1722428,Errata for: On randomized one-round communication complexity.,2001
1722429,On Randomized One-Round Communication Complexity.,1999
1764344,Finding a dense-core in Jellyfish graphs.,2008
1771867,Testing Monotonicity.,2000
1771868,A Sublinear Bipartiteness Tester for Bounded Degree Graphs.,1999
1800977,Sublinear Algorithms for Approximating String Compressibility.,2007
1815020,Finding Cycles and Trees in Sublinear Time.,2010
1818682,Approximating the Influence of a monotone Boolean function in O(sqrt{n}) query complexity.,2011
1824980,A Near-Optimal Sublinear-Time Algorithm for Approximating the Minimum Vertex Cover Size.,2011
1837585,Testing probability distributions using conditional samples.,2012
1839616,A simple online competitive adaptation of Lempel-Ziv compression with efficient random access support.,2013
1841078,A Quasi-Polynomial Time Partition Oracle for Graphs with an Excluded Minor.,2013
1868685,Constructing Near Spanning Trees with Few Local Inspections.,2015
1868696,Local Algorithms for Sparse Spanning Graphs.,2014
1874977,The Power of an Example: Hidden Set Size Approximation Using Group Queries and Conditional Sampling.,2014
1948225,Testing probability distributions using conditional samples.,2012
1948323,Finding Cycles and Trees in Sublinear Time.,2012
1948433,On Testing Expansion in Bounded-Degree Graphs.,2000
1948781,On Estimating the Average Degree of a Graph.,2004
1948961,Approximating Average Parameters of Graphs.,2005
1949013,Sublinear Algorithms for Approximating String Compressibility and the Distribution Support Size.,2005
1949216,Property Testing and its connection to Learning and Approximation.,1996
1949254,Computational Sample Complexity.,1997
1949349,Chinese Remaindering with Errors.,1998
1949382,Improved Testing Algorithms for Monotonicity.,1999
1949537,On the possibilities and limitations of pseudodeterministic algorithms.,2012
1949544,Algorithmic Aspects of Property Testing in the Dense Graphs Model.,2008
1949545,On Proximity Oblivious Testing.,2008
1949547,On Sample-Based Testers.,2013
1949548,On Learning and Testing Dynamic Environments.,2014
1949914,Testing Properties of Collections of Distributions.,2010
1949915,Testing Similar Means.,2012
1950108,Counting Stars and Other Small Subgraphs in Sublinear Time.,2009
1950109,Exponentially improved algorithms and lower bounds for testing signed majorities.,2013
1950110,Testing Computability by Width-Two OBDDs.,2011
1950111,On Approximating the Number of Relevant Variables in a Function.,2011
2020827,Property Testing: A Learning Theory Perspective.,2008
2020918,Algorithmic and Analysis Techniques in Property Testing.,2009
2040242,A Probabilistic Error-Correcting Scheme.,1997
2041183,Chinese Remaindering with Errors.,1999
2048840,The Power of a Pebble: Exploring and Mapping Directed Graphs.,2002
2049776,Efficient Learning of Typical Finite Automata from Random Walks.,1997
2197232,"Agreement in the Presence of Faults, on Networks of Bounded Degree.",1996
2199187,On Universal Learning Algorithms.,1997
2202096,The hardness of the Expected Decision Depth problem.,2007
2237014,Property Testing and its Connection to Learning and Approximation.,1998
2293858,Testing juntas.,2004
2294449,Testing Problems with Sublearning Sample Complexity.,2000
2295096,On the Learnability and Usage of Acyclic Probabilistic Finite Automata.,1998
2301326,On Disjoint Chains of Subsets.,2001
2429534,A New Conceptual Clustering Framework.,2004
2429695,Guest Editor's Introduction.,1998
2429696,Learning Fallible Deterministic Finite Automata.,1995
2429697,Exactly Learning Automata of Small Cover Time.,1997
2429698,The Power of Amnesia: Learning Probabilistic Automata with Variable Memory Length.,1996
2466253,Algorithmic Stability and Sanity-Check Bounds for Leave-One-Out Cross-Validation.,1999
2549200,Testing properties of directed graphs: acyclicity and connectivity.,2002
2549407,Finding cycles and trees in sublinear time.,2014
2549619,Approximating average parameters of graphs.,2008
2572776,Computational Sample Complexity.,1999
2573264,Algorithmic Aspects of Property Testing in the Dense Graphs Model.,2011
2573265,On Proximity-Oblivious Testing.,2011
2573746,Testing Polynomials over General Fields.,2006
2574417,Strong Lower Bounds for Approximating Distribution Support Size and the Distinct Elements Problem.,2009
2575866,Counting Stars and Other Small Subgraphs in Sublinear-Time.,2011
2576278,Testing Similar Means.,2014
2637241,A Quasi-Polynomial Time Partition Oracle for Graphs with an Excluded Minor.,2015
2637291,Testing Properties of Sparse Images.,2014
2688688,Testing computability by width-two OBDDs.,2012
2735801,Chinese remaindering with errors.,2000
2737668,A characterization of low-weight words that span generalized reed-muller codes.,2005
2763466,Testing Properties of Collections of Distributions.,2013
2764783,Approximating the Influence of Monotone Boolean Functions in O(?n) Query Complexity.,2012
2764784,On Approximating the Number of Relevant Variables in a Function.,2013
1704789,Reducing the software value gap.,2014
1705515,Spreadsheet Analysis and Design.,1989
2047990,Information as inventory: A new conceptual view.,1991
99624,Strong Parallel Repetition Theorem for Free Projection Games.,2009
256337,A Strong Parallel Repetition Theorem for Projection Games on Expanders.,2012
257834,A K-Provers Parallel Repetition Theorem for a Version of No-Signaling Model.,2010
1933332,A k-Provers Parallel Repetition Theorem for a Version of no-Signaling Model.,2010
1950095,A Strong Parallel Repetition Theorem for Projection Games on Expanders.,2010
256877,Finding an Antidirected Hamiltonian Path Starting with a Forward Arc from a Given Vertex of a Tournament.,1995
713808,"Nanorobotic challenges in biomedical applications, design and control.",2004
1906087,Antidirected hamiltonian paths between specified vertices of a tournament.,2002
1907979,On spanning subgraphs of 4-connected planar graphs.,1989
1913851,The Odd-Distance Plane Graph.,2009
1921529,Spanning cubic graph designs.,2009
1921782,Realization of certain generalized paths in tournaments.,1981
1923439,Hamiltonian decompositions of prisms over cubic graphs.,2004
1929919,"I. Schur, C.E. Shannon and Ramsey Numbers, a short story.",2001
1930916,The number of cycles in 2-factors of cubic graphs.,1990
1930917,Cubic factorizations.,2013
1970925,A simple rectangular puzzle.,2007
2026300,On Hamilton decompositions of prisms over simple 3-polytopes.,1986
2197669,Disjoint Hamilton cycles in the star graph.,2009
2241043,The Complexity of Finding Generalized Paths in Tournaments.,1983
2318994,Hamilton cycles in prisms.,2007
2319685,Forbidden Subgraphs of the Odd-Distance Graph.,2014
2413228,A fluid-structure interaction model of the aortic valve with coaptation and compliant aortic root.,2012
2413229,Fully coupled fluid-structure interaction model of congenital bicuspid aortic valves: effect of asymmetry on hemodynamics.,2013
2488702,The Prism Over the Middle-levels Graph is Hamiltonian.,2005
639773,MMSE and ML estimation of chaotic sequences with coded signs with applications in coding discrete-time analog signals.,2008
2677245,Combined Analog and Digital Error-Correcting Codes For Analog Information Sources.,2007
2677246,Combined Analog and Digital Error-Correcting Codes for Analog Information Sources.,2007
2805526,Consistent Estimation of Symmetric Tent Chaotic Sequences With Coded Itineraries.,2008
265131,Regularization in Infinite Dimensional Feature Spaces.,2007
363763,Boosting and support vector machines as optimal separators.,2003
705799,A/B Testing at SweetIM: The Importance of Proper Statistical Analysis.,2011
707513,Exclusive Row Biclustering for Gene Expression Using a Combinatorial Auction Approach.,2012
707741,Integrating Customer Value Considerations into Predictive Modeling.,2003
707742,Ranking-Based Evaluation of Regression Models.,2005
781394,ROC confidence bands: an empirical evaluation.,2005
781988,Model selection via the AUC.,2004
781989,Bi-level path following for cross validated solution of kernel quantile regression.,2008
1125499,Looking for Great Ideas: Analyzing the Innovation Jam.,2007
1125809,"Leakage in data mining: formulation, detection, and avoidance.",2011
1126155,Grouped graphical Granger modeling methods for temporal causal modeling.,2009
1126261,Customer targeting models using actively-selected web content.,2008
1126268,A new multi-view regression approach with an application to customer wallet estimation.,2006
1126456,High-quantile modeling for customer wallet estimation and other applications.,2007
1126584,Robust boosting and its relation to bagging.,2005
1126585,Ranking - Methods for Flexible Evaluation and Efficient Comparison of Classification Performance.,1998
1126587,Evaluation of prediction models for marketing campaigns.,2001
1126588,Customer lifetime value modeling and its use for customer retention planning.,2002
1228842,The Entire Regularization Path for the Support Vector Machine.,2004
1229937,Decomposing Isotonic Regression for Efficiently Solving Large Problems.,2010
1231006,Following Curved Regularized Optimization Solution Paths.,2004
1231007,Boosting Density Estimation.,2002
1231008,Margin Maximizing Loss Functions.,2003
1231009,A Method for Inferring Label Sampling Mechanisms in Semi-Supervised Learning.,2004
1232592,1-norm Support Vector Machines.,2003
1318265,lobSTR: A Short Tandem Repeat Profiler for Personal Genomes.,2012
1318637,Inferring Common Origins from mtDNA.,2006
1364964,Identifying Bundles of Product Options using Mutual Information Clustering.,2007
1365006,Data-Enhanced Predictive Modeling for Sales Targeting.,2006
1677483,Weighted pooling - practical and cost-effective techniques for pooled high-throughput sequencing.,2012
1677486,Accurate estimation of heritability in genome wide studies using random effects models.,2011
1679964,Grouped graphical Granger modeling for gene expression regulatory networks discovery.,2009
1681698,Maximum likelihood estimation of locus-specific mutation rates in Y-chromosome short tandem repeats.,2010
1681940,Efficient inference on known phylogenetic trees using Poisson regression.,2007
1819501,Isotonic Recursive Partitioning.,2011
1909290,Customer Lifetime Value Models for Decision Support.,2003
1909291,Medical data mining: insights from winning two competitions.,2010
2055005,Analytics-driven solutions for customer targeting and sales-force allocation.,2007
2192728,Operations Research Improves Sales Force Productivity at IBM.,2010
2296520,Optimal Set Cover Formulation for Exclusive Row Biclustering of Gene Expression.,2014
2339364,The Entire Regularization Path for the Support Vector Machine.,2004
2340119,Bi-Level Path Following for Cross Validated Solution of Kernel Quantile Regression.,2009
2340120,Boosting as a Regularized Path to a Maximum Margin Classifier.,2004
2393195,Ranking-based evaluation of regression models.,2007
2551502,Prediction-based regularization using data augmented regression.,2012
2589114,Breast cancer identification: KDD CUP winner's report.,2008
2589158,KDD-Cup 99: Knowledge Discovery In a Charitable Organization's Donor Database.,2000
2589159,Making the most of your data: KDD Cup 2007 How Many Ratings winner's report.,2007
2666879,"The Quality Preserving Database: A Computational Framework for Encouraging Collaboration, Enhancing Power and Controlling False Discovery.",2011
2749662,"Leakage in data mining: Formulation, detection, and avoidance.",2012
2855098,Modeling Quantiles.,2009
2640109,Problem 11215.,2006
2640110,Maximum Velocity on a Car Trip: 11215.,2008
2510451,Predicting Odor Pleasantness with an Electronic Nose.,2010
2696505,The Geometric Efficient Matching Algorithm for Firewalls.,2011
552783,English for Academic Purposes in Israel: Perceptions of E-Learning from the Perspectives of Learners and Teachers.,2007
268439,Lines avoiding balls in three dimensions revisited.,2010
268440,On topological changes in the delaunay triangulation of moving points.,2012
470957,On Kinetic Delaunay Triangulations: A Near Quadratic Bound for Unit Speed Motions.,2013
1439084,On the Richter-Thomassen Conjecture about Pairwise Intersecting Closed Curves.,2015
1843921,On topological changes in the Delaunay triangulation of moving points.,2013
1872870,On the Richter-Thomassen Conjecture about Pairwise Intersecting Closed Curves.,2014
1875095,On Kinetic Delaunay Triangulations: A Near Quadratic Bound for Unit Speed Motions.,2013
1915388,Lines Avoiding Balls in Three Dimensions Revisited.,2012
1915389,On Topological Changes in the Delaunay Triangulation of Moving Points.,2013
148372,Equilibrium in Supergames.,1994
1472264,On the Interpretation of Decision Problems with Imperfect Recall.,1996
2028468,Edgar Allan Poe's riddle: Framing effects in repeated matching pennies games.,2011
2028578,Debates and Decisions: On a Rationale of Argumentation Rules.,2001
2029165,"Sampling equilibrium, with an application to strategic voting.",2003
2311631,The curse of wealth and power.,2004
2311681,On the likelihood of cyclic comparisons.,2012
373743,"Spontaneous Evolution of Command Neurons, Place Cells and Memory Mechanisms in Autonomous Agents.",1999
373934,Evolutionary Network Minimization: Adaptive Implicit Pruning of Successful Agents.,2003
374233,Solving a Delayed Response Task with Spiking.,2003
712263,Co-Evolving Cellular Architectures by Cellular Programming.,1996
1052364,SPINE: a framework for signaling-regulatory pathway inference from cause-effect experiments.,2007
1052606,Inferring Functional Pathways from Multi-Perturbation Data.,2006
1231049,"Patterns of damage in neural networks: The effects of lesion area, shape and number.",1994
1231051,An Attractor Neural Network Model of Recall and Recognition.,1990
1318182,QNet: A Tool for Querying Protein Interaction Networks.,2007
1318500,Functional Alignment of Metabolic Networks.,2015
1318739,Comparison of Protein-Protein Interaction Confidence Assignment Schemes.,2005
1530610,Flux-Based Topology-Based Similarity of Metabolic Genes.,2006
1622302,Neurocontroller Analysis via Evolutionary Network Minimization.,2006
1622546,Neural Processing of Counting in Evolved Spiking and McCulloch-Pitts Agents.,2006
1656420,Seeking order in disorder: computational studies of neurologic and psychiatric diseases.,1998
1669879,A neural model of the dynamic activation of memory.,1993
1670687,Examining the volume efficiency of the cortical architecture in a multi-processor network model.,1993
1677049,Meta-analysis of gene expression data: a predictor-based approach.,2007
1680470,Network-based prediction of metabolic enzymes' subcellular localization.,2009
1681910,Constraint-based functional similarity of metabolic genes: going beyond network topology.,2007
1684189,A supervised approach for identifying discriminating genotype patterns and its application to breast cancer data.,2007
1684584,iMAT: an integrative metabolic analysis tool.,2010
1691784,QPath: a method for querying pathways in a protein-protein interaction network.,2006
1692088,A direct comparison of protein interaction confidence assignment schemes.,2006
1694477,Evolutionary conservation and over-representation of functionally enriched network patterns in the yeast regulatory network.,2007
1770187,The evolution of imitation and mirror neurons in adaptive agents.,2005
2152398,Emerging command neuron circuitry in evolved autonomous agents.,2001
2156776,Spikes that count: rethinking spikiness in neurally embedded systems.,2004
2264856,QNet: A Tool for Querying Protein Interaction Networks.,2008
2265785,A Linearized Constraint-Based Approach for Modeling Signaling Networks.,2012
2465209,Emergence of Memory-Driven Command Neurons in Evolved Artificial Agents.,2001
2467006,Patterns of functional damage in neural network models of associative memory.,1995
2477749,Fair localization of function via multi-lesion analysis.,2004
2509512,Conservation of Expression and Sequence of Metabolic Genes Is Reflected by Activity Across Metabolic States.,2006
181178,Optimizing C Multithreaded Memory Management Using Thread-Local Storage.,2005
2598503,On Cadzow's non-iterative extrapolation of BL signals.,1997
1392569,Extending direct manipulation in a text editor.,2002
255685,Inapproximability of Vertex Cover and Independent Set in Bounded Degree Graphs.,2009
285680,Low Communication 2-Prover Zero-Knowledge Proofs for NP.,1992
416147,On the Complexity of Approximating TSP with Neighborhoods and Related Problems.,2003
468471,Proving Hard-Core Predicates Using List Decoding.,2003
468617,On Non-Approximability for Quadratic Programs.,2005
468627,Probabilistic Checking of Proofs; A New Characterization of NP.,1992
468935,Hardness Amplification for Errorless Heuristics.,2007
469372,Hardness of Finding Independent Sets in Almost 3-Colorable Graphs.,2010
469373,Approximating-CVP to Within Almost-Polynomial Factors is NP-Hard.,1998
469512,Approximating Clique is Almost NP-Complete (Preliminary Version).,1991
470262,A Two Prover One Round Game with Strong Soundness.,2011
470967,On the Complexity of omega-Automata.,1988
471134,Extractors from Reed-Muller Codes.,2001
804819,Fast Multiway Merge Using Destructive Operation.,1985
881312,Meta Interpreters For Real (Invited Paper).,1986
950762,Towards an optimal query efficient PCP?,2013
1079276,A Well-Characterized Approximation Problem.,1993
1079287,On the Hardness of Approximating the Chromatic Number.,1993
1145913,Relating Word and Tree Automata.,1996
1315153,A Combinatorial Consistency Lemma with Application to Proving the PCP Theorem.,1997
1315163,On the Complexity of Approximating k-Dimensional Matching.,2003
1436882,Ranged hash functions and the price of churn.,2008
1439107,The complexity of low-distortion embeddings between point sets.,2005
1460654,On the complexity of equilibria.,2002
1460681,PCP Characterizations of NP: Towards a Polynomially-Small Error-Probability.,1999
1460685,The importance of being biased.,2002
1461889,On data structures and asymmetric communication complexity.,1995
1462167,"A Sub-Constant Error-Probability Low-Degree Test, and a Sub-Constant Error-Probability PCP Characterization of NP.",1997
1462238,Exponential Determinization for omega-Automata with Strong-Fairness Acceptance Condition (Extended Abstract).,1992
1462239,On omega-Automata and Temporal Logic (Preliminary Report).,1989
1643389,Relating word and tree automata.,2006
1722299,PCP Characterizations of NP: Toward a Polynomially-Small Error-Probability.,2011
1722384,On the complexity of approximating -set packing.,2006
1722503,On the complexity of approximating tsp with neighborhoods and related problems.,2006
1771667,Approximating CVP to Within Almost-Polynomial Factors is NP-Hard.,2003
1772059,On the Hardness of Approximating the Chromatic Number.,2000
1875242,On Planning while Learning.,1994
1948134,Hardness amplification for errorless heuristics.,2007
1948540,Extractors from Reed-Muller Codes.,2001
1948607,The Importance of Being Biased.,2001
1948701,On the Hardness of Approximating k-Dimensional Matching.,2003
1948946,On Non-Approximability for Quadratic Programs.,2005
1949206,A Combinatorial Consistency Lemma with application to the PCP Theorem.,1996
1949335,Approximating CVP to Within Almost Polynomial Factor is NP-Hard.,1998
1949353,PCP Characterizations of NP: Towards a Polynomially-Small Error-Probability.,1998
1949367,Approximating Shortest Lattice Vectors is Not Harder Than Approximating Closest Lattice Vectors.,1999
1949380,On the Hardness of Approximating Label Cover.,1999
1949831,Towards An Optimal Query Efficient PCP?,2012
2160533,A parallel implementation of Flat Concurrent Prolog.,1986
2198510,On the hardness of approximating label-cover.,2004
2199185,Approximating Shortest Lattice Vectors is not Harder than Approximating Closest Lattice Vectors.,1999
2199499,A Well-Characterized Approximation Problem.,1993
2236045,Probabilistic Checking of Proofs: A New Characterization of NP.,1998
2236808,Interactive Proofs and the Hardness of Approximating Cliques.,1996
2239635,On Planning while Learning.,1994
2293674,On the complexity of price equilibria.,2003
2294815,On Data Structures and Asymmetric Communication Complexity.,1998
2295296,Extractors from Reed-Muller codes.,2006
2298719,The Erd�s-Hajnal conjecture for bull-free graphs.,2008
2360813,Notes on the Complexity of Systolic Programs.,1987
2477070,Multiway Merge with Constant Delay in Concurrent Prolog.,1986
2573266,A Combinatorial Consistency Lemma with Application to Proving the PCP Theorem.,2000
2574521,Exponential Determinization for omega-Automata with a Strong Fairness Acceptance Condition.,2006
2763367,Inapproximability of Vertex Cover and Independent Set in Bounded Degree Graphs.,2011
2763458,A Two-Prover One-Round Game with Strong Soundness.,2013
268356,The union of congruent cubes in three dimensions.,2001
1915282,The Union of Congruent Cubes in Three Dimensions.,2003
324,Shape Analysis and Applications.,2002
338,Shape Analysis and Applications.,2007
97186,Local Reasoning for Storable Locks and Threads.,2007
97197,Data Structure Fusion.,2010
147618,Interprocedural Shape Analysis for Effectively Cutpoint-Free Programs.,2013
147778,Refinement-Based Verification for Possibly-Cyclic Lists.,2006
147848,Abstract Counterexample-Based Refinement for Powerset Domains.,2006
148331,An Appreciation of the Work of Reinhard Wilhelm.,2006
176871,Leaping Loops in the Presence of Abstraction.,2007
177659,Abstraction Refinement via Inductive Learning.,2005
177704,Generalizing DPLL to Richer Logics.,2009
177837,Static Program Analysis via 3-Valued Logic.,2004
181163,Interprocedural Shape Analysis for Recursive Programs.,2001
181191,Automatic Removal of Array Memory Leaks in Java.,2000
181249,Shape Analysis.,2000
420941,A Decidable Logic for Describing Linked Data Structures.,1999
420949,Proving Safety of Speculative Load Instructions at Compile Time.,1992
420993,Eventually Consistent Transactions.,2012
421025,Ranking Abstractions.,2008
421171,Reasoning about Lock Placements.,2012
421366,A Kleene Analysis of Mobile Ambients.,2000
421414,Finite Differencing of Logical Formulas for Static Analysis.,2003
421418,Modular Shape Analysis for Dynamically Encapsulated Programs.,2007
421422,Building a Bridge between Pointer Aliases and Program Dependences.,1998
421513,Verifying Temporal Heap Properties Specified via Evolution Logic.,2003
421519,Checking Linearizability of Encapsulated Extended Operations.,2014
727994,Specifying and verifying sparse matrix codes.,2010
1078679,Verifying atomicity via data independence.,2014
1078797,"Testing, abstraction, theorem proving: better together!",2006
1111841,On the Effectiveness of GC in Java.,2000
1111842,Estimating the impact of heap liveness information on space consumption in Java.,2002
1146226,Semantic Minimization of 3-Valued Propositional Formulae.,2002
1243455,Automatic fine-grain locking using shape properties.,2011
1243934,A dynamic evaluation of the precision of static heap abstractions.,2010
1244604,Testing atomicity of composed concurrent operations.,2011
1244793,Understanding the behavior of database operations under program control.,2012
1244859,Turning nondeterminism into parallelism.,2013
1244860,HAWKEYE: effective discovery of dataflow impediments to parallelization.,2011
1261965,Detecting Memory Errors via Static Pointer Analysis (Preliminary Experience).,1998
1289975,Precise and compact modular procedure summaries for heap manipulating programs.,2011
1289989,CSSV: towards a realistic tool for statically detecting all buffer overflows in C.,2003
1290090,Concurrent libraries with foresight.,2013
1290095,Thread-modular shape analysis.,2007
1290153,Data representation synthesis.,2011
1290154,Concurrent data representation synthesis.,2012
1290529,Deriving Specialized Program Analyses for Certifying Component-Client Conformance.,2002
1290610,Heap Profiling for Space-Efficient Java.,2001
1290696,JANUS: exploiting parallelism via hindsight.,2012
1291108,A Logic-Based Approach to Data Flow Analysis Problem.,1990
1294510,Edge Profiling versus Path Profiling: The Showdown.,1998
1294956,A framework for numeric analysis of array operations.,2005
1295430,Abstractions from tests.,2012
1295486,Decentralizing SDN Policies.,2015
1295600,Precise Interprocedural Dataflow Analysis via Graph Reachability.,1995
1295613,A semantics for procedure local heaps and its abstractions.,2005
1295634,Resolving Circularity in Attribute Grammars with Applications to Data Flow Analysis.,1989
1295635,Solving Shape-Analysis Problems in Languages with Destructive Updating.,1996
1295636,Parametric Shape Analysis via 3-Valued Logic.,1999
1297938,Automatic semantic locking.,2014
1297939,Automatic scalable atomicity via semantic locking.,2015
1298278,Scaling model checking of dataraces using dynamic information.,2005
1351208,Checking Cleanness in Linked Lists.,2000
1351209,Cleanness Checking of String Manipulations in C Programs via Integer Analysis.,2001
1351357,A Relational Approach to Interprocedural Shape Analysis.,2004
1351413,Automated Verification of the Deutsch-Schorr-Waite Tree-Traversal Algorithm.,2006
1351431,Compactly Representing First-Order Structures for Static Analysis.,2002
1351432,Partially Disjunctive Heap Abstraction.,2004
1351442,"Statically Inferring Complex Heap, Array, and Numeric Invariants.",2010
1351542,Interprocedural Shape Analysis for Cutpoint-Free Programs.,2005
1351585,Establishing Local Temporal Heap Safety Properties with Applications to Compile-Time Memory Management.,2003
1407286,Demand Interprocedural Dataflow Analysis.,1995
1407672,Speeding up Slicing.,1994
1448079,Cartesian Partial-Order Reduction.,2007
1456752,Self-stabilization Preserving Compiler.,2005
1469670,Numeric Domains with Summarized Dimensions.,2004
1469847,Synthesis of Circular Compositional Program Proofs via Abduction.,2013
1469874,Shape Analysis by Graph Decomposition.,2007
1470079,Symbolically Computing Most-Precise Abstract Operations for Shape Analysis.,2004
1471956,Precise Interprocedural Dataflow Analysis with Applications to Constant Propagation.,1995
1511468,Combining Shape Analyses by Intersecting Abstractions.,2006
1511692,Predicate Abstraction and Canonical Abstraction for Singly-Linked Lists.,2005
1511750,Symbolic Implementation of the Best Transformer.,2004
1511759,On the Expressive Power of Canonical Abstraction.,2004
1511760,Thread-Modular Shape Analysis.,2009
1600715,A Logic-Based Approach to Program Flow Analysis.,1998
1701698,An introduction to data representation synthesis.,2012
1858937,Logical Characterizations of Heap Abstractions.,2003
1872975,Verifying Isolation Properties in the Presence of Middleboxes.,2014
1976847,Automatically Verifying Concurrent Queue Algorithms.,2003
1976860,Automatic Assume/Guarantee Reasoning for Heap-Manipulating Programs: Ongoing Work.,2005
2090392,Verifying Temporal Heap Properties Specified via Evolution Logic.,2006
2201542,Kleene's Logic with Equality.,2001
2238110,Finding Circular Attributes in Attribute Grammars.,1999
2335949,The Expressive Power of Side Effects in Prolog.,1992
2360596,Scaling model checking of dataraces using dynamic information.,2007
2478269,Building a Bridge between Pointer Aliases and Program Dependences.,1998
2565212,Establishing local temporal heap safety properties with applications to compile-time memory management.,2005
2594097,Principles of POPL.,2013
2688828,Precise Interprocedural Dataflow Analysis with Applications to Constant Propagation.,1996
2764299,Logical characterizations of heap abstractions.,2007
2774556,Self-stabilization preserving compiler.,2009
2774754,A relational approach to interprocedural shape analysis.,2010
2775041,Finite differencing of logical formulas for static analysis.,2010
2775049,On the complexity of partially-flow-sensitive alias analysis.,2008
2775067,Introduction to special ESOP'05 issue.,2007
2775068,Parametric shape analysis via 3-valued logic.,2002
2775069,Solving Shape-Analysis Problems in Languages with Destructive Updating.,1998
2775219,Verifying safety properties of concurrent heap-manipulating programs.,2010
4915,Interestingness Measures - On Determining What Is Interesting.,2005
707767,Interestingness PreProcessing.,2001
707768,Exploring Interestingness Through Clustering: A Framework.,2002
707769,On Incorporating Subjective Interestingness Into the Mining Process.,2002
1124898,Incorporating Concept Hierarchies into Usage Mining Based Recommendations.,2006
1126601,Interestingness via What is Not Interesting.,1999
2856561,Interestingness Measures - On Determining What Is Interesting.,2010
715740,Sparse approximations with a high resolution greedy algorithm.,2004
2805636,Comments on DCT algorithms for composite sequence lengths.,2001
1093108,The scientific method and software testing integrated into the same lesson.,2012
1466071,Abstraction Level Hierarchy: The Model and its Significance for Software Engineering.,2010
1472287,Quantified Beliefs and Believed Quantities (Invited Talk).,1998
1858716,Learning to Play Games in Extensive Form by Valuation.,2002
1903121,Reasoning about Interaction: From Game Theory to Logic and Back (Dagstuhl Seminar 11101).,2011
2028401,Generalized Raiffa solutions.,2011
2028686,How common are common priors?,2012
2028718,Matching of like rank and the size of the core in the marriage problem.,2014
2029159,Bargaining with an agenda.,2004
2029279,An ordinal solution to bargaining problems with many players.,2004
2029284,Counterfactuals in wonderland.,2005
2029285,Agreeing to disagree: The non-probabilistic case.,2010
2029286,Common belief of rationality in games of perfect information.,2013
2029287,A family of ordinal solutions to bargaining problems with many players.,2005
2029444,Conditional belief types.,2014
2311158,Learning to play games in extensive form by valuation.,2005
2311691,Quantified Beliefs and Believed Quantities.,2000
2311692,Between liberalism and democracy.,2003
2629512,S5 knowledge without partitions.,2010
2640145,One Observation behind Two-Envelope Puzzles.,2004
406032,Refining Generative Language Models using Discriminative Learning.,2008
1740484,Targeting implementation efforts for maximum satisfaction with new computer systems: Results from four human service agencies.,2008
2050196,Linear and Nonlinear Single-Error-Correcting Perfect Mixed Codes.,1971
2051561,On Linear and Nonlinear Single-Error-Correcting q-nary Perfect Codes.,1968
2051562,Semilinear Codes and Some Combinatorial Applications of Them.,1969
52667,Proactively Adapting Interfaces to Individual Users for Mobile Devices.,2008
212668,Toward a theory of interaction in mobile paper-digital ensembles.,2012
245887,The implementation experience of an advanced service repository for supporting service-oriented architecture.,2012
400166,AUGUR: providing context-aware interaction support.,2009
400168,W: a meta-model for pen-and-paper interaction.,2011
400169,Letras: an architecture and framework for ubiquitous pen-and-paper interaction.,2010
400310,MundoMonkey: customizing interaction with web applications in interactive spaces.,2009
400340,"Edit, inspect and connect your surroundings: a reference framework for meta-UIs.",2009
581124,Digital Object Memories for the Internet of Things (DOMe-Iot).,2012
581195,Digital object memories for the internet of things (DOMe-IoT).,2012
581728,Adaptive workflows in smart environments: combining imperative and declarative models.,2012
856940,Reducing User Perceived Latency with a Middleware for Mobile SOA Access.,2009
857591,Reducing User Perceived Latency in Mobile Processes.,2010
1050671,Configurable Middleware for Multimedia Collaboration Applications.,2012
1098573,Workshop on interacting with smart objects.,2011
1155560,Prediction Algorithms for User Actions.,2007
1161831,Pen-and-Paper Interaction for Everyday Tasks.,2010
